,activity,protein_symbol,protein_name,aid,chembl_id,compound_name
46129,activator,P08684,Cytochrome P450 3A4,6005180,CHEMBL1527926,
46130,inhibitor,P08684,Cytochrome P450 3A4,6005181,CHEMBL1580932,
46131,inhibitor,P08684,Cytochrome P450 3A4,6005184,CHEMBL1996902,
46132,inhibitor,P08684,Cytochrome P450 3A4,6005186,CHEMBL1611463,
46133,inhibitor,P08684,Cytochrome P450 3A4,6005189,CHEMBL1400233,
46134,activator,P08684,Cytochrome P450 3A4,6005190,CHEMBL1372491,
46135,inhibitor,P08684,Cytochrome P450 3A4,6005193,CHEMBL1303049,
46136,inhibitor,P08684,Cytochrome P450 3A4,6005194,CHEMBL1461511,
46137,inhibitor,P08684,Cytochrome P450 3A4,6005198,CHEMBL1496965,
46138,inhibitor,P08684,Cytochrome P450 3A4,6005200,CHEMBL1575007,
46139,inhibitor,P08684,Cytochrome P450 3A4,6005202,CHEMBL1366979,
46140,inhibitor,P08684,Cytochrome P450 3A4,6005203,CHEMBL1372132,
46141,inhibitor,P08684,Cytochrome P450 3A4,6005204,CHEMBL1452864,
46142,inhibitor,P08684,Cytochrome P450 3A4,6005207,CHEMBL1383848,
46143,inhibitor,P08684,Cytochrome P450 3A4,6005209,CHEMBL1362669,
46144,inhibitor,P08684,Cytochrome P450 3A4,6005211,CHEMBL1311806,
46145,inhibitor,P08684,Cytochrome P450 3A4,6005212,CHEMBL3210395,
46146,inhibitor,P08684,Cytochrome P450 3A4,6005215,CHEMBL476513,
46147,inhibitor,P08684,Cytochrome P450 3A4,6005217,CHEMBL1499610,
46148,inhibitor,P08684,Cytochrome P450 3A4,6005219,CHEMBL1527955,
46149,inhibitor,P08684,Cytochrome P450 3A4,6005220,CHEMBL1488236,
46150,inhibitor,P08684,Cytochrome P450 3A4,6005221,CHEMBL1506343,
46151,inhibitor,P08684,Cytochrome P450 3A4,6005228,CHEMBL1500518,
46152,inhibitor,P08684,Cytochrome P450 3A4,6005229,CHEMBL1970734,
46153,inhibitor,P08684,Cytochrome P450 3A4,6005233,CHEMBL1376258,
46154,inhibitor,P08684,Cytochrome P450 3A4,6005234,CHEMBL1522815,
46155,inhibitor,P08684,Cytochrome P450 3A4,6005236,CHEMBL1490573,
46156,inhibitor,P08684,Cytochrome P450 3A4,6005243,CHEMBL1532939,
46157,inhibitor,P08684,Cytochrome P450 3A4,6005247,CHEMBL1569891,
46158,inhibitor,P08684,Cytochrome P450 3A4,6005251,CHEMBL1374260,
46159,inhibitor,P08684,Cytochrome P450 3A4,6005254,CHEMBL1412639,
46160,inhibitor,P08684,Cytochrome P450 3A4,6005256,CHEMBL1582470,
46161,inhibitor,P08684,Cytochrome P450 3A4,6005258,CHEMBL1497925,
46162,inhibitor,P08684,Cytochrome P450 3A4,6005259,CHEMBL1392213,
46163,inhibitor,P08684,Cytochrome P450 3A4,6005264,CHEMBL1502684,
46164,inhibitor,P08684,Cytochrome P450 3A4,6005266,CHEMBL3210478,
46165,inhibitor,P08684,Cytochrome P450 3A4,6005268,CHEMBL1712760,
46166,inhibitor,P08684,Cytochrome P450 3A4,6005269,CHEMBL1443975,
46167,inhibitor,P08684,Cytochrome P450 3A4,6005270,CHEMBL329872,
46168,inhibitor,P08684,Cytochrome P450 3A4,6005271,CHEMBL1424763,
46169,inhibitor,P08684,Cytochrome P450 3A4,6005272,CHEMBL1458143,
46170,activator,P08684,Cytochrome P450 3A4,6005274,CHEMBL1366995,
46171,inhibitor,P08684,Cytochrome P450 3A4,6005276,CHEMBL1335352,
46172,inhibitor,P08684,Cytochrome P450 3A4,6005277,CHEMBL1741952,
46173,inhibitor,P08684,Cytochrome P450 3A4,6005279,CHEMBL1546010,
46174,inhibitor,P08684,Cytochrome P450 3A4,6005281,CHEMBL1389308,
46175,inhibitor,P08684,Cytochrome P450 3A4,6005282,CHEMBL1375365,
46176,inhibitor,P08684,Cytochrome P450 3A4,6005283,CHEMBL1562229,
46177,inhibitor,P08684,Cytochrome P450 3A4,6005284,CHEMBL1501400,
46178,inhibitor,P08684,Cytochrome P450 3A4,6005285,CHEMBL1443340,
46179,inhibitor,P08684,Cytochrome P450 3A4,6005286,CHEMBL1407646,
46180,activator,P08684,Cytochrome P450 3A4,6005288,CHEMBL1613268,
46181,inhibitor,P08684,Cytochrome P450 3A4,6005289,CHEMBL1503387,
46182,inhibitor,P08684,Cytochrome P450 3A4,6005290,CHEMBL1556705,
46183,inhibitor,P08684,Cytochrome P450 3A4,6005291,CHEMBL1385123,
46184,inhibitor,P08684,Cytochrome P450 3A4,6005292,CHEMBL1344533,
46185,inhibitor,P08684,Cytochrome P450 3A4,6005294,CHEMBL1598492,
46186,inhibitor,P08684,Cytochrome P450 3A4,6005295,CHEMBL1530558,
46187,inhibitor,P08684,Cytochrome P450 3A4,6005297,CHEMBL1491137,
46188,inhibitor,P08684,Cytochrome P450 3A4,6005298,CHEMBL3191489,
46189,inhibitor,P08684,Cytochrome P450 3A4,6005299,CHEMBL1338430,
46190,inhibitor,P08684,Cytochrome P450 3A4,6005303,CHEMBL1415500,
46191,inhibitor,P08684,Cytochrome P450 3A4,6005305,CHEMBL1612691,
46192,inhibitor,P08684,Cytochrome P450 3A4,6005306,CHEMBL1407677,
46193,inhibitor,P08684,Cytochrome P450 3A4,6005307,CHEMBL1583880,
46194,inhibitor,P08684,Cytochrome P450 3A4,6005308,CHEMBL1545141,
46195,inhibitor,P08684,Cytochrome P450 3A4,6005309,CHEMBL1407910,
46196,inhibitor,P08684,Cytochrome P450 3A4,6005310,CHEMBL1565236,
46197,inhibitor,P08684,Cytochrome P450 3A4,6005317,CHEMBL1611170,
46198,inhibitor,P08684,Cytochrome P450 3A4,6005318,CHEMBL1343075,
46199,inhibitor,P08684,Cytochrome P450 3A4,6005319,CHEMBL1420088,
46200,inhibitor,P08684,Cytochrome P450 3A4,6005322,CHEMBL3191520,
46201,inhibitor,P08684,Cytochrome P450 3A4,6005326,CHEMBL1742180,
46202,inhibitor,P08684,Cytochrome P450 3A4,6005328,CHEMBL1705804,
46203,inhibitor,P08684,Cytochrome P450 3A4,6005330,CHEMBL1420257,
46204,activator,P08684,Cytochrome P450 3A4,6005331,CHEMBL1347208,
46205,inhibitor,P08684,Cytochrome P450 3A4,6005332,CHEMBL1547568,
46206,inhibitor,P08684,Cytochrome P450 3A4,6005333,CHEMBL1523982,
46207,inhibitor,P08684,Cytochrome P450 3A4,6005334,CHEMBL1742187,
46208,inhibitor,P08684,Cytochrome P450 3A4,6005335,CHEMBL1351231,
46209,inhibitor,P08684,Cytochrome P450 3A4,6005337,CHEMBL3195854,
46210,inhibitor,P08684,Cytochrome P450 3A4,6005338,CHEMBL3195855,
46211,inhibitor,P08684,Cytochrome P450 3A4,6005340,CHEMBL1305452,
46212,inhibitor,P08684,Cytochrome P450 3A4,6005342,CHEMBL3195867,
46213,activator,P08684,Cytochrome P450 3A4,6005343,CHEMBL1491888,
46214,inhibitor,P08684,Cytochrome P450 3A4,6005345,CHEMBL602418,
46215,inhibitor,P08684,Cytochrome P450 3A4,6005348,CHEMBL1452192,
46216,inhibitor,P08684,Cytochrome P450 3A4,6005350,CHEMBL1534714,
46217,inhibitor,P08684,Cytochrome P450 3A4,6005352,CHEMBL1387322,
46218,inhibitor,P08684,Cytochrome P450 3A4,6005353,CHEMBL1453364,
46219,inhibitor,P08684,Cytochrome P450 3A4,6005355,CHEMBL1311260,
46220,inhibitor,P08684,Cytochrome P450 3A4,6005356,CHEMBL1420680,
46221,inhibitor,P08684,Cytochrome P450 3A4,6005357,CHEMBL1561738,
46222,inhibitor,P08684,Cytochrome P450 3A4,6005358,CHEMBL1707407,
46223,inhibitor,P08684,Cytochrome P450 3A4,6005359,CHEMBL1438615,
46224,inhibitor,P08684,Cytochrome P450 3A4,6005360,CHEMBL1340380,
46225,inhibitor,P08684,Cytochrome P450 3A4,6005361,CHEMBL1574831,
46226,inhibitor,P08684,Cytochrome P450 3A4,6005370,CHEMBL1375321,
46227,inhibitor,P08684,Cytochrome P450 3A4,6005371,CHEMBL1538146,
46228,inhibitor,P08684,Cytochrome P450 3A4,6005377,CHEMBL1540708,
46229,inhibitor,P08684,Cytochrome P450 3A4,6005378,CHEMBL1340383,
46230,activator,P08684,Cytochrome P450 3A4,6005379,CHEMBL1322311,
46231,inhibitor,P08684,Cytochrome P450 3A4,6005381,CHEMBL1493877,
46232,inhibitor,P08684,Cytochrome P450 3A4,6005384,CHEMBL1472322,
46233,inhibitor,P08684,Cytochrome P450 3A4,6005386,CHEMBL1507419,
46234,inhibitor,P08684,Cytochrome P450 3A4,6005387,CHEMBL1330449,
46235,inhibitor,P08684,Cytochrome P450 3A4,6005389,CHEMBL1307577,
46236,inhibitor,P08684,Cytochrome P450 3A4,6005390,CHEMBL1338060,
46237,inhibitor,P08684,Cytochrome P450 3A4,6005391,CHEMBL1486864,
46238,inhibitor,P08684,Cytochrome P450 3A4,6005392,CHEMBL1609078,
46239,inhibitor,P08684,Cytochrome P450 3A4,6005393,CHEMBL1564746,
46240,inhibitor,P08684,Cytochrome P450 3A4,6005394,CHEMBL1524598,
46241,inhibitor,P08684,Cytochrome P450 3A4,6005395,CHEMBL1465487,
46242,inhibitor,P08684,Cytochrome P450 3A4,6005397,CHEMBL3195954,
46243,inhibitor,P08684,Cytochrome P450 3A4,6005398,CHEMBL1505375,
46244,inhibitor,P08684,Cytochrome P450 3A4,6005399,CHEMBL1309305,
46245,inhibitor,P08684,Cytochrome P450 3A4,6005402,CHEMBL1556561,
46246,inhibitor,P08684,Cytochrome P450 3A4,6005404,CHEMBL1450977,
46247,inhibitor,P08684,Cytochrome P450 3A4,6005408,CHEMBL1465985,
46248,inhibitor,P08684,Cytochrome P450 3A4,6005409,CHEMBL1507167,
46249,inhibitor,P08684,Cytochrome P450 3A4,6005411,CHEMBL3195972,
46250,inhibitor,P08684,Cytochrome P450 3A4,6005415,CHEMBL1602002,
46251,inhibitor,P08684,Cytochrome P450 3A4,6005416,CHEMBL1414754,
46252,inhibitor,P08684,Cytochrome P450 3A4,6005417,CHEMBL1469742,
46253,inhibitor,P08684,Cytochrome P450 3A4,6005419,CHEMBL1585219,
46254,activator,P08684,Cytochrome P450 3A4,6005421,CHEMBL1338276,
46255,inhibitor,P08684,Cytochrome P450 3A4,6005422,CHEMBL1495867,
46256,inhibitor,P08684,Cytochrome P450 3A4,6005424,CHEMBL1977709,
46257,inhibitor,P08684,Cytochrome P450 3A4,6005425,CHEMBL1612602,
46258,inhibitor,P08684,Cytochrome P450 3A4,6005427,CHEMBL3195990,
46259,inhibitor,P08684,Cytochrome P450 3A4,6005429,CHEMBL1480087,
46260,inhibitor,P08684,Cytochrome P450 3A4,6005430,CHEMBL1366219,
46261,inhibitor,P08684,Cytochrome P450 3A4,6005433,CHEMBL1504465,
46262,inhibitor,P08684,Cytochrome P450 3A4,6005436,CHEMBL1736563,
46263,inhibitor,P08684,Cytochrome P450 3A4,6005437,CHEMBL1303217,
46264,inhibitor,P08684,Cytochrome P450 3A4,6005438,CHEMBL1361876,
46265,inhibitor,P08684,Cytochrome P450 3A4,6005440,CHEMBL216973,
46266,inhibitor,P08684,Cytochrome P450 3A4,6005441,CHEMBL1538161,
46267,inhibitor,P08684,Cytochrome P450 3A4,6005442,CHEMBL1563331,
46268,inhibitor,P08684,Cytochrome P450 3A4,6005444,CHEMBL1543570,
46269,inhibitor,P08684,Cytochrome P450 3A4,6005446,CHEMBL1445255,
46270,inhibitor,P08684,Cytochrome P450 3A4,6005447,CHEMBL1742209,
46271,inhibitor,P08684,Cytochrome P450 3A4,6005449,CHEMBL1493944,
46272,inhibitor,P08684,Cytochrome P450 3A4,6005450,CHEMBL1544520,
46273,inhibitor,P08684,Cytochrome P450 3A4,6005454,CHEMBL3192957,
46274,inhibitor,P08684,Cytochrome P450 3A4,6005456,CHEMBL3209398,
46275,inhibitor,P08684,Cytochrome P450 3A4,6005458,CHEMBL452153,
46276,inhibitor,P08684,Cytochrome P450 3A4,6005460,CHEMBL1742217,
46277,inhibitor,P08684,Cytochrome P450 3A4,6005461,CHEMBL1388353,
46278,inhibitor,P08684,Cytochrome P450 3A4,6005462,CHEMBL1498995,
46279,inhibitor,P08684,Cytochrome P450 3A4,6005463,CHEMBL1480116,
46280,inhibitor,P08684,Cytochrome P450 3A4,6005464,CHEMBL1459145,
46281,inhibitor,P08684,Cytochrome P450 3A4,6005465,CHEMBL1353281,
46282,inhibitor,P08684,Cytochrome P450 3A4,6005466,CHEMBL1485319,
46283,inhibitor,P08684,Cytochrome P450 3A4,6005467,CHEMBL1400744,
46284,activator,P08684,Cytochrome P450 3A4,6005469,CHEMBL1533276,
46285,inhibitor,P08684,Cytochrome P450 3A4,6005471,CHEMBL1492374,
46286,inhibitor,P08684,Cytochrome P450 3A4,6005474,CHEMBL1510347,
46287,inhibitor,P08684,Cytochrome P450 3A4,6005477,CHEMBL1549419,
46288,inhibitor,P08684,Cytochrome P450 3A4,6005478,CHEMBL1478808,
46289,inhibitor,P08684,Cytochrome P450 3A4,6005479,CHEMBL3145019,
46290,inhibitor,P08684,Cytochrome P450 3A4,6005484,CHEMBL1450602,
46291,inhibitor,P08684,Cytochrome P450 3A4,6005487,CHEMBL1548763,
46292,inhibitor,P08684,Cytochrome P450 3A4,6005490,CHEMBL1566014,
46293,inhibitor,P08684,Cytochrome P450 3A4,6005492,CHEMBL1463367,
46294,activator,P08684,Cytochrome P450 3A4,6005494,CHEMBL606167,
46295,inhibitor,P08684,Cytochrome P450 3A4,6005495,CHEMBL1530189,
46296,inhibitor,P08684,Cytochrome P450 3A4,6005498,CHEMBL1342069,
46297,inhibitor,P08684,Cytochrome P450 3A4,6005499,CHEMBL1544565,
46298,inhibitor,P08684,Cytochrome P450 3A4,6005502,CHEMBL1390028,
46299,inhibitor,P08684,Cytochrome P450 3A4,6005507,CHEMBL1388668,
46300,inhibitor,P08684,Cytochrome P450 3A4,6005508,CHEMBL1553034,
46301,inhibitor,P08684,Cytochrome P450 3A4,6005512,CHEMBL1347738,
46302,inhibitor,P08684,Cytochrome P450 3A4,6005513,CHEMBL1302009,
46303,inhibitor,P08684,Cytochrome P450 3A4,6005516,CHEMBL1498144,
46304,activator,P08684,Cytochrome P450 3A4,6005518,CHEMBL1462156,
46305,inhibitor,P08684,Cytochrome P450 3A4,6005520,CHEMBL1708647,
46306,inhibitor,P08684,Cytochrome P450 3A4,6005521,CHEMBL1701169,
46307,inhibitor,P08684,Cytochrome P450 3A4,6005522,CHEMBL1561692,
46308,inhibitor,P08684,Cytochrome P450 3A4,6005527,CHEMBL1511687,
46309,inhibitor,P08684,Cytochrome P450 3A4,6005531,CHEMBL1482510,
46310,inhibitor,P08684,Cytochrome P450 3A4,6005534,CHEMBL1601104,
46311,inhibitor,P08684,Cytochrome P450 3A4,6005535,CHEMBL1741670,
46312,inhibitor,P08684,Cytochrome P450 3A4,6005536,CHEMBL1323029,
46313,inhibitor,P08684,Cytochrome P450 3A4,6005538,CHEMBL1452436,
46314,inhibitor,P08684,Cytochrome P450 3A4,6005540,CHEMBL1454463,
46315,inhibitor,P08684,Cytochrome P450 3A4,6005547,CHEMBL1383268,
46316,inhibitor,P08684,Cytochrome P450 3A4,6005549,CHEMBL3196138,
46317,inhibitor,P08684,Cytochrome P450 3A4,6005551,CHEMBL1584932,
46318,inhibitor,P08684,Cytochrome P450 3A4,6005553,CHEMBL1519456,
46319,inhibitor,P08684,Cytochrome P450 3A4,6005555,CHEMBL1416213,
46320,inhibitor,P08684,Cytochrome P450 3A4,6005556,CHEMBL1742219,
46321,inhibitor,P08684,Cytochrome P450 3A4,6005557,CHEMBL1359705,
46322,inhibitor,P08684,Cytochrome P450 3A4,6005559,CHEMBL1388711,
46323,inhibitor,P08684,Cytochrome P450 3A4,6005561,CHEMBL1526369,
46324,inhibitor,P08684,Cytochrome P450 3A4,6005562,CHEMBL1535022,
46325,inhibitor,P08684,Cytochrome P450 3A4,6005564,CHEMBL1735424,
46326,inhibitor,P08684,Cytochrome P450 3A4,6009431,CHEMBL1445737,
46327,inhibitor,P08684,Cytochrome P450 3A4,6009433,CHEMBL1595998,
46328,inhibitor,P08684,Cytochrome P450 3A4,6009435,CHEMBL1306964,
46329,inhibitor,P08684,Cytochrome P450 3A4,6009436,CHEMBL1589282,
46330,inhibitor,P08684,Cytochrome P450 3A4,6009439,CHEMBL1487159,
46331,inhibitor,P08684,Cytochrome P450 3A4,6009441,CHEMBL1501701,
46332,inhibitor,P08684,Cytochrome P450 3A4,6009444,CHEMBL1299692,
46333,inhibitor,P08684,Cytochrome P450 3A4,6009445,CHEMBL1498788,
46334,inhibitor,P08684,Cytochrome P450 3A4,6009452,CHEMBL3210605,
46335,inhibitor,P08684,Cytochrome P450 3A4,6009453,CHEMBL1418522,
46336,inhibitor,P08684,Cytochrome P450 3A4,6009456,CHEMBL1370255,
46337,inhibitor,P08684,Cytochrome P450 3A4,6009457,CHEMBL1448655,
46338,inhibitor,P08684,Cytochrome P450 3A4,6009459,CHEMBL1741429,
46339,inhibitor,P08684,Cytochrome P450 3A4,6009461,CHEMBL1741430,
46340,activator,P08684,Cytochrome P450 3A4,6009462,CHEMBL3191557,
46341,inhibitor,P08684,Cytochrome P450 3A4,6009463,CHEMBL1544757,
46342,inhibitor,P08684,Cytochrome P450 3A4,6009468,CHEMBL1503434,
46343,inhibitor,P08684,Cytochrome P450 3A4,6009469,CHEMBL1326533,
46344,inhibitor,P08684,Cytochrome P450 3A4,6009471,CHEMBL1578522,
46345,inhibitor,P08684,Cytochrome P450 3A4,6009472,CHEMBL1362300,
46346,inhibitor,P08684,Cytochrome P450 3A4,6009473,CHEMBL1369125,
46347,inhibitor,P08684,Cytochrome P450 3A4,6009474,CHEMBL1723467,
46348,inhibitor,P08684,Cytochrome P450 3A4,6009475,CHEMBL1729658,
46349,inhibitor,P08684,Cytochrome P450 3A4,6009481,CHEMBL1313506,
46350,inhibitor,P08684,Cytochrome P450 3A4,6009486,CHEMBL1398639,
46351,inhibitor,P08684,Cytochrome P450 3A4,6009487,CHEMBL1449268,
46352,inhibitor,P08684,Cytochrome P450 3A4,6009488,CHEMBL1704171,
46353,inhibitor,P08684,Cytochrome P450 3A4,6009489,CHEMBL1741439,
46354,inhibitor,P08684,Cytochrome P450 3A4,6009491,CHEMBL1455043,
46355,inhibitor,P08684,Cytochrome P450 3A4,6009492,CHEMBL1529440,
46356,inhibitor,P08684,Cytochrome P450 3A4,6009493,CHEMBL1501724,
46357,inhibitor,P08684,Cytochrome P450 3A4,6009494,CHEMBL1478351,
46358,inhibitor,P08684,Cytochrome P450 3A4,6009495,CHEMBL1412815,
46359,inhibitor,P08684,Cytochrome P450 3A4,6009497,CHEMBL1609123,
46360,inhibitor,P08684,Cytochrome P450 3A4,6009498,CHEMBL1492095,
46361,inhibitor,P08684,Cytochrome P450 3A4,6009500,CHEMBL1517652,
46362,inhibitor,P08684,Cytochrome P450 3A4,6009502,CHEMBL1483214,
46363,inhibitor,P08684,Cytochrome P450 3A4,6009503,CHEMBL1526526,
46364,activator,P08684,Cytochrome P450 3A4,6009504,CHEMBL1365848,
46365,inhibitor,P08684,Cytochrome P450 3A4,6009505,CHEMBL1557373,
46366,inhibitor,P08684,Cytochrome P450 3A4,6009506,CHEMBL1408140,
46367,inhibitor,P08684,Cytochrome P450 3A4,6009510,CHEMBL1351153,
46368,inhibitor,P08684,Cytochrome P450 3A4,6009511,CHEMBL1511350,
46369,inhibitor,P08684,Cytochrome P450 3A4,6009514,CHEMBL1306881,
46370,inhibitor,P08684,Cytochrome P450 3A4,6009517,CHEMBL1495397,
46371,activator,P08684,Cytochrome P450 3A4,6009520,CHEMBL1376394,
46372,inhibitor,P08684,Cytochrome P450 3A4,6009521,CHEMBL1702111,
46373,inhibitor,P08684,Cytochrome P450 3A4,6009524,CHEMBL1528911,
46374,inhibitor,P08684,Cytochrome P450 3A4,6009525,CHEMBL1980826,
46375,inhibitor,P08684,Cytochrome P450 3A4,6009526,CHEMBL1725130,
46376,inhibitor,P08684,Cytochrome P450 3A4,6009527,CHEMBL1415547,
46377,inhibitor,P08684,Cytochrome P450 3A4,6009528,CHEMBL1546374,
46378,inhibitor,P08684,Cytochrome P450 3A4,6009534,CHEMBL3191636,
46379,inhibitor,P08684,Cytochrome P450 3A4,6009535,CHEMBL1567431,
46380,inhibitor,P08684,Cytochrome P450 3A4,6009536,CHEMBL1611022,
46381,inhibitor,P08684,Cytochrome P450 3A4,6009538,CHEMBL1333338,
46382,inhibitor,P08684,Cytochrome P450 3A4,6009541,CHEMBL1458544,
46383,inhibitor,P08684,Cytochrome P450 3A4,6009542,CHEMBL1575193,
46384,inhibitor,P08684,Cytochrome P450 3A4,6009543,CHEMBL1424256,
46385,inhibitor,P08684,Cytochrome P450 3A4,6009545,CHEMBL1741433,
46386,inhibitor,P08684,Cytochrome P450 3A4,6009548,CHEMBL1542248,
46387,inhibitor,P08684,Cytochrome P450 3A4,6009551,CHEMBL1577699,
46388,inhibitor,P08684,Cytochrome P450 3A4,6009553,CHEMBL1461936,
46389,inhibitor,P08684,Cytochrome P450 3A4,6009554,CHEMBL1517085,
46390,inhibitor,P08684,Cytochrome P450 3A4,6009555,CHEMBL1741436,
46391,activator,P08684,Cytochrome P450 3A4,6009558,CHEMBL1400921,
46392,inhibitor,P08684,Cytochrome P450 3A4,6009560,CHEMBL1380969,
46393,inhibitor,P08684,Cytochrome P450 3A4,6009564,CHEMBL1310409,
46394,inhibitor,P08684,Cytochrome P450 3A4,6009565,CHEMBL1559538,
46395,inhibitor,P08684,Cytochrome P450 3A4,6009566,CHEMBL1583320,
46396,inhibitor,P08684,Cytochrome P450 3A4,6009567,CHEMBL1489549,
46397,inhibitor,P08684,Cytochrome P450 3A4,6009571,CHEMBL1366030,
46398,inhibitor,P08684,Cytochrome P450 3A4,6009573,CHEMBL1439210,
46399,inhibitor,P08684,Cytochrome P450 3A4,6009576,CHEMBL1403023,
46400,inhibitor,P08684,Cytochrome P450 3A4,6009580,CHEMBL3145189,
46401,inhibitor,P08684,Cytochrome P450 3A4,6009581,CHEMBL1505175,
46402,inhibitor,P08684,Cytochrome P450 3A4,6009582,CHEMBL1547277,
46403,inhibitor,P08684,Cytochrome P450 3A4,6009583,CHEMBL1458145,
46404,inhibitor,P08684,Cytochrome P450 3A4,6009584,CHEMBL1486831,
46405,inhibitor,P08684,Cytochrome P450 3A4,6009585,CHEMBL1599585,
46406,inhibitor,P08684,Cytochrome P450 3A4,6009588,CHEMBL1494296,
46407,activator,P08684,Cytochrome P450 3A4,6009590,CHEMBL1378764,
46408,inhibitor,P08684,Cytochrome P450 3A4,6009591,CHEMBL3210860,
46409,inhibitor,P08684,Cytochrome P450 3A4,6009592,CHEMBL1741421,
46410,inhibitor,P08684,Cytochrome P450 3A4,6009593,CHEMBL1451667,
46411,activator,P08684,Cytochrome P450 3A4,6009595,CHEMBL1340186,
46412,inhibitor,P08684,Cytochrome P450 3A4,6009597,CHEMBL1321476,
46413,inhibitor,P08684,Cytochrome P450 3A4,6009598,CHEMBL3210878,
46414,inhibitor,P08684,Cytochrome P450 3A4,6009599,CHEMBL1384608,
46415,inhibitor,P08684,Cytochrome P450 3A4,6009602,CHEMBL1561910,
46416,inhibitor,P08684,Cytochrome P450 3A4,6009603,CHEMBL3191729,
46417,activator,P08684,Cytochrome P450 3A4,6009604,CHEMBL1430379,
46418,inhibitor,P08684,Cytochrome P450 3A4,6009607,CHEMBL1372102,
46419,inhibitor,P08684,Cytochrome P450 3A4,6009611,CHEMBL1409802,
46420,inhibitor,P08684,Cytochrome P450 3A4,6009612,CHEMBL1562047,
46421,inhibitor,P08684,Cytochrome P450 3A4,6009615,CHEMBL3191740,
46422,inhibitor,P08684,Cytochrome P450 3A4,6009617,CHEMBL1464487,
46423,inhibitor,P08684,Cytochrome P450 3A4,6009618,CHEMBL1490544,
46424,inhibitor,P08684,Cytochrome P450 3A4,6009619,CHEMBL1533616,
46425,inhibitor,P08684,Cytochrome P450 3A4,6009622,CHEMBL1412756,
46426,inhibitor,P08684,Cytochrome P450 3A4,6009625,CHEMBL1493411,
46427,inhibitor,P08684,Cytochrome P450 3A4,6009628,CHEMBL1441011,
46428,inhibitor,P08684,Cytochrome P450 3A4,6009630,CHEMBL1307784,
46429,inhibitor,P08684,Cytochrome P450 3A4,6009631,CHEMBL1547349,
46430,inhibitor,P08684,Cytochrome P450 3A4,6009640,CHEMBL1419672,
46431,activator,P08684,Cytochrome P450 3A4,6009642,CHEMBL1346170,
46432,inhibitor,P08684,Cytochrome P450 3A4,6009645,CHEMBL1568370,
46433,inhibitor,P08684,Cytochrome P450 3A4,6009646,CHEMBL1580127,
46434,inhibitor,P08684,Cytochrome P450 3A4,6009647,CHEMBL1422254,
46435,inhibitor,P08684,Cytochrome P450 3A4,6009648,CHEMBL1393435,
46436,inhibitor,P08684,Cytochrome P450 3A4,6009651,CHEMBL3210945,
46437,inhibitor,P08684,Cytochrome P450 3A4,6009652,CHEMBL1344080,
46438,inhibitor,P08684,Cytochrome P450 3A4,6009653,CHEMBL1603539,
46439,inhibitor,P08684,Cytochrome P450 3A4,6009656,CHEMBL1360821,
46440,inhibitor,P08684,Cytochrome P450 3A4,6009657,CHEMBL1464912,
46441,inhibitor,P08684,Cytochrome P450 3A4,6009658,CHEMBL1565258,
46442,inhibitor,P08684,Cytochrome P450 3A4,6009660,CHEMBL1405151,
46443,inhibitor,P08684,Cytochrome P450 3A4,6009661,CHEMBL1560435,
46444,inhibitor,P08684,Cytochrome P450 3A4,6009662,CHEMBL1422270,
46445,activator,P08684,Cytochrome P450 3A4,6009663,CHEMBL1606258,
46446,inhibitor,P08684,Cytochrome P450 3A4,6009665,CHEMBL3191804,
46447,inhibitor,P08684,Cytochrome P450 3A4,6009669,CHEMBL1393461,
46448,inhibitor,P08684,Cytochrome P450 3A4,6009672,CHEMBL1301014,
46449,inhibitor,P08684,Cytochrome P450 3A4,6009673,CHEMBL1375985,
46450,inhibitor,P08684,Cytochrome P450 3A4,6009674,CHEMBL1310796,
46451,inhibitor,P08684,Cytochrome P450 3A4,6009675,CHEMBL1742223,
46452,inhibitor,P08684,Cytochrome P450 3A4,6009676,CHEMBL1374527,
46453,inhibitor,P08684,Cytochrome P450 3A4,6009678,CHEMBL1414317,
46454,inhibitor,P08684,Cytochrome P450 3A4,6009680,CHEMBL3196157,
46455,inhibitor,P08684,Cytochrome P450 3A4,6009683,CHEMBL3196162,
46456,activator,P08684,Cytochrome P450 3A4,6009685,CHEMBL1571883,
46457,inhibitor,P08684,Cytochrome P450 3A4,6009686,CHEMBL1440290,
46458,inhibitor,P08684,Cytochrome P450 3A4,6009687,CHEMBL1313335,
46459,inhibitor,P08684,Cytochrome P450 3A4,6009688,CHEMBL1306585,
46460,inhibitor,P08684,Cytochrome P450 3A4,6009689,CHEMBL1444331,
46461,inhibitor,P08684,Cytochrome P450 3A4,6009692,CHEMBL1463049,
46462,inhibitor,P08684,Cytochrome P450 3A4,6009696,CHEMBL1726685,
46463,inhibitor,P08684,Cytochrome P450 3A4,6009697,CHEMBL1741658,
46464,inhibitor,P08684,Cytochrome P450 3A4,6009698,CHEMBL1378322,
46465,inhibitor,P08684,Cytochrome P450 3A4,6009699,CHEMBL1532456,
46466,inhibitor,P08684,Cytochrome P450 3A4,6009700,CHEMBL1486160,
